epoch,timestamp,loss,phase
452,2025-12-27T20:02:49.522135,100.58385467529297,pretrain
453,2025-12-27T20:02:49.541589,100.56977844238281,pretrain
454,2025-12-27T20:02:49.567281,100.58123016357422,pretrain
455,2025-12-27T20:02:49.587814,100.4749526977539,pretrain
456,2025-12-27T20:02:49.611029,100.7621841430664,pretrain
457,2025-12-27T20:02:49.631296,100.51677703857422,pretrain
458,2025-12-27T20:02:49.652406,100.4214096069336,pretrain
459,2025-12-27T20:02:49.672225,100.48394012451172,pretrain
460,2025-12-27T20:02:49.691835,100.41181945800781,pretrain
461,2025-12-27T20:02:49.714500,100.36492919921875,pretrain
462,2025-12-27T20:02:49.734002,100.40076446533203,pretrain
463,2025-12-27T20:02:49.756104,100.38468933105469,pretrain
464,2025-12-27T20:02:49.774663,100.4989242553711,pretrain
465,2025-12-27T20:02:49.794089,100.42404174804688,pretrain
466,2025-12-27T20:02:49.815818,100.29991149902344,pretrain
467,2025-12-27T20:02:49.836258,100.38555145263672,pretrain
468,2025-12-27T20:02:49.855884,100.31692504882812,pretrain
469,2025-12-27T20:02:49.874860,100.36912536621094,pretrain
470,2025-12-27T20:02:49.893874,100.28398895263672,pretrain
471,2025-12-27T20:02:49.914041,100.29656982421875,pretrain
472,2025-12-27T20:02:49.933429,100.24217987060547,pretrain
473,2025-12-27T20:02:49.951217,100.28842163085938,pretrain
474,2025-12-27T20:02:49.971140,100.34210205078125,pretrain
475,2025-12-27T20:02:49.989966,100.33544921875,pretrain
476,2025-12-27T20:02:50.011499,100.13027954101562,pretrain
477,2025-12-27T20:02:50.031638,100.12167358398438,pretrain
478,2025-12-27T20:02:50.055161,100.26669311523438,pretrain
479,2025-12-27T20:02:50.075145,100.27613830566406,pretrain
480,2025-12-27T20:02:50.096769,100.22271728515625,pretrain
481,2025-12-27T20:02:50.115215,100.0811538696289,pretrain
482,2025-12-27T20:02:50.135596,100.2245864868164,pretrain
483,2025-12-27T20:02:50.160364,100.14342498779297,pretrain
484,2025-12-27T20:02:50.178950,100.1250228881836,pretrain
485,2025-12-27T20:02:50.200561,100.25862121582031,pretrain
486,2025-12-27T20:02:50.228835,100.23478698730469,pretrain
487,2025-12-27T20:02:50.248445,100.2477035522461,pretrain
488,2025-12-27T20:02:50.272026,100.19779968261719,pretrain
489,2025-12-27T20:02:50.292122,100.07672119140625,pretrain
490,2025-12-27T20:02:50.315358,100.04608154296875,pretrain
491,2025-12-27T20:02:50.335613,100.15521240234375,pretrain
492,2025-12-27T20:02:50.357286,100.20438385009766,pretrain
493,2025-12-27T20:02:50.380121,100.15687561035156,pretrain
494,2025-12-27T20:02:50.406810,100.15379333496094,pretrain
495,2025-12-27T20:02:50.427493,100.04557037353516,pretrain
496,2025-12-27T20:02:50.449462,100.08319091796875,pretrain
497,2025-12-27T20:02:50.466033,100.08477783203125,pretrain
498,2025-12-27T20:02:50.484409,100.02111053466797,pretrain
499,2025-12-27T20:02:50.504626,100.02020263671875,pretrain
500,2025-12-27T20:02:50.525063,99.99722290039062,pretrain
501,2025-12-27T20:02:50.561358,100.11251831054688,train
502,2025-12-27T20:02:50.581305,100.1002197265625,train
503,2025-12-27T20:02:50.604956,100.04251098632812,train
504,2025-12-27T20:02:50.624367,99.92890930175781,train
505,2025-12-27T20:02:50.645211,100.0112075805664,train
506,2025-12-27T20:02:50.669003,99.93831634521484,train
507,2025-12-27T20:02:50.688760,100.07537078857422,train
508,2025-12-27T20:02:50.710869,99.93473052978516,train
509,2025-12-27T20:02:50.734244,99.90580749511719,train
510,2025-12-27T20:02:50.757686,99.8484115600586,train
511,2025-12-27T20:02:50.777367,99.89321899414062,train
512,2025-12-27T20:02:50.800358,99.94271087646484,train
513,2025-12-27T20:02:50.822634,99.99496459960938,train
514,2025-12-27T20:02:50.843755,99.79137420654297,train
515,2025-12-27T20:02:50.871897,99.89253997802734,train
516,2025-12-27T20:02:50.897622,99.84138488769531,train
517,2025-12-27T20:02:50.925041,99.85321044921875,train
518,2025-12-27T20:02:50.951976,99.7490005493164,train
519,2025-12-27T20:02:50.977973,99.86773681640625,train
520,2025-12-27T20:02:50.999903,99.90090942382812,train
521,2025-12-27T20:02:51.023462,99.8394546508789,train
522,2025-12-27T20:02:51.042442,99.77425384521484,train
523,2025-12-27T20:02:51.065189,99.67684936523438,train
524,2025-12-27T20:02:51.087882,99.80305480957031,train
525,2025-12-27T20:02:51.112730,99.69462585449219,train
526,2025-12-27T20:02:51.134128,99.91464233398438,train
527,2025-12-27T20:02:51.157589,99.67716217041016,train
528,2025-12-27T20:02:51.178655,99.8350830078125,train
529,2025-12-27T20:02:51.203381,99.8094482421875,train
530,2025-12-27T20:02:51.223858,99.80587768554688,train
531,2025-12-27T20:02:51.249515,99.79339599609375,train
532,2025-12-27T20:02:51.271993,99.6306381225586,train
533,2025-12-27T20:02:51.294231,99.6727066040039,train
534,2025-12-27T20:02:51.317834,99.680419921875,train
535,2025-12-27T20:02:51.339687,99.63395690917969,train
536,2025-12-27T20:02:51.363328,99.68580627441406,train
537,2025-12-27T20:02:51.385619,99.75311279296875,train
538,2025-12-27T20:02:51.409571,99.72309875488281,train
539,2025-12-27T20:02:51.431503,99.5950927734375,train
540,2025-12-27T20:02:51.455038,99.74553680419922,train
541,2025-12-27T20:02:51.477718,99.73677825927734,train
542,2025-12-27T20:02:51.501171,99.72994232177734,train
543,2025-12-27T20:02:51.523394,99.60789489746094,train
544,2025-12-27T20:02:51.547274,99.70846557617188,train
545,2025-12-27T20:02:51.569664,99.60540008544922,train
546,2025-12-27T20:02:51.596222,99.56049346923828,train
547,2025-12-27T20:02:51.620953,99.52391815185547,train
548,2025-12-27T20:02:51.648392,99.51091003417969,train
549,2025-12-27T20:02:51.673972,99.5434799194336,train
550,2025-12-27T20:02:51.696396,99.57572174072266,train
551,2025-12-27T20:02:51.721509,99.57858276367188,train
552,2025-12-27T20:02:51.743369,99.51921081542969,train
553,2025-12-27T20:02:51.768491,99.644775390625,train
554,2025-12-27T20:02:51.790807,99.62020874023438,train
555,2025-12-27T20:02:51.815272,99.5374984741211,train
556,2025-12-27T20:02:51.834775,99.546875,train
557,2025-12-27T20:02:51.858991,99.46115112304688,train
558,2025-12-27T20:02:51.880868,99.5106201171875,train
559,2025-12-27T20:02:51.904948,99.4780044555664,train
560,2025-12-27T20:02:51.926936,99.4458236694336,train
561,2025-12-27T20:02:51.950820,99.54191589355469,train
562,2025-12-27T20:02:51.971913,99.55611419677734,train
563,2025-12-27T20:02:51.996877,99.67378234863281,train
564,2025-12-27T20:02:52.018472,99.32269287109375,train
565,2025-12-27T20:02:52.044665,99.38494110107422,train
566,2025-12-27T20:02:52.067542,99.4526596069336,train
567,2025-12-27T20:02:52.093560,99.43193054199219,train
568,2025-12-27T20:02:52.117967,99.32776641845703,train
569,2025-12-27T20:02:52.140984,99.49417877197266,train
570,2025-12-27T20:02:52.162564,99.35276794433594,train
571,2025-12-27T20:02:52.189024,99.3927993774414,train
572,2025-12-27T20:02:52.214462,99.31755065917969,train
573,2025-12-27T20:02:52.236290,99.40442657470703,train
574,2025-12-27T20:02:52.259750,99.19530487060547,train
575,2025-12-27T20:02:52.283096,99.54425811767578,train
576,2025-12-27T20:02:52.306253,99.47996520996094,train
577,2025-12-27T20:02:52.327841,99.38622283935547,train
578,2025-12-27T20:02:52.351941,99.32788848876953,train
579,2025-12-27T20:02:52.374839,99.2772216796875,train
580,2025-12-27T20:02:52.398778,99.27827453613281,train
581,2025-12-27T20:02:52.421794,99.3594741821289,train
582,2025-12-27T20:02:52.446368,99.3123779296875,train
583,2025-12-27T20:02:52.466378,99.30401611328125,train
584,2025-12-27T20:02:52.488125,99.27808380126953,train
585,2025-12-27T20:02:52.511972,99.15642547607422,train
586,2025-12-27T20:02:52.533883,99.1677017211914,train
587,2025-12-27T20:02:52.555076,99.2633056640625,train
588,2025-12-27T20:02:52.576629,99.22746276855469,train
589,2025-12-27T20:02:52.597445,99.25442504882812,train
590,2025-12-27T20:02:52.618976,99.24532318115234,train
591,2025-12-27T20:02:52.641222,99.21137237548828,train
592,2025-12-27T20:02:52.664216,99.28604888916016,train
593,2025-12-27T20:02:52.685311,99.24996948242188,train
594,2025-12-27T20:02:52.710015,99.31716918945312,train
595,2025-12-27T20:02:52.731688,99.52523040771484,train
596,2025-12-27T20:02:52.755780,99.1429214477539,train
597,2025-12-27T20:02:52.778392,99.23564910888672,train
598,2025-12-27T20:02:52.802836,99.20867156982422,train
599,2025-12-27T20:02:52.823490,99.24456787109375,train
600,2025-12-27T20:02:52.849097,99.1202163696289,train
601,2025-12-27T20:02:52.873783,99.13190460205078,train
602,2025-12-27T20:02:52.894849,99.20233154296875,train
603,2025-12-27T20:02:52.916389,99.07439422607422,train
604,2025-12-27T20:02:52.940982,99.0125503540039,train
605,2025-12-27T20:02:52.963008,99.14682006835938,train
606,2025-12-27T20:02:52.987297,99.06059265136719,train
607,2025-12-27T20:02:53.012225,99.12853240966797,train
608,2025-12-27T20:02:53.041878,99.02709197998047,train
609,2025-12-27T20:02:53.066256,99.21609497070312,train
610,2025-12-27T20:02:53.089734,99.12718200683594,train
611,2025-12-27T20:02:53.118027,98.97748565673828,train
612,2025-12-27T20:02:53.140237,99.19123077392578,train
613,2025-12-27T20:02:53.164915,99.61158752441406,train
614,2025-12-27T20:02:53.186148,99.02499389648438,train
615,2025-12-27T20:02:53.212181,99.06468963623047,train
616,2025-12-27T20:02:53.237446,99.08967590332031,train
617,2025-12-27T20:02:53.262625,98.96942901611328,train
618,2025-12-27T20:02:53.285196,99.06581115722656,train
619,2025-12-27T20:02:53.308150,98.85577392578125,train
620,2025-12-27T20:02:53.331236,98.96047973632812,train
621,2025-12-27T20:02:53.354507,98.97393035888672,train
622,2025-12-27T20:02:53.378753,98.90403747558594,train
623,2025-12-27T20:02:53.403677,99.11066436767578,train
624,2025-12-27T20:02:53.430704,99.04033660888672,train
625,2025-12-27T20:02:53.452189,98.97318267822266,train
626,2025-12-27T20:02:53.477629,99.07189178466797,train
627,2025-12-27T20:02:53.499631,98.98564910888672,train
628,2025-12-27T20:02:53.525206,98.94697570800781,train
629,2025-12-27T20:02:53.546311,99.35187530517578,train
630,2025-12-27T20:02:53.571148,98.98092651367188,train
631,2025-12-27T20:02:53.593072,98.84872436523438,train
632,2025-12-27T20:02:53.616539,98.92439270019531,train
633,2025-12-27T20:02:53.637171,98.95366668701172,train
634,2025-12-27T20:02:53.662852,98.85625457763672,train
635,2025-12-27T20:02:53.684480,98.94245910644531,train
636,2025-12-27T20:02:53.710248,98.84321594238281,train
637,2025-12-27T20:02:53.729205,99.04032135009766,train
638,2025-12-27T20:02:53.751018,98.74349212646484,train
639,2025-12-27T20:02:53.772722,98.80855560302734,train
640,2025-12-27T20:02:53.793785,98.88265991210938,train
641,2025-12-27T20:02:53.818113,98.75694274902344,train
642,2025-12-27T20:02:53.840723,98.96021270751953,train
643,2025-12-27T20:02:53.867541,98.71033477783203,train
644,2025-12-27T20:02:53.890698,98.9537582397461,train
645,2025-12-27T20:02:53.914873,98.74983215332031,train
646,2025-12-27T20:02:53.939195,99.14691925048828,train
647,2025-12-27T20:02:53.962956,98.92335510253906,train
648,2025-12-27T20:02:53.986877,98.83818817138672,train
649,2025-12-27T20:02:54.010286,98.8044204711914,train
650,2025-12-27T20:02:54.036146,98.77494812011719,train
651,2025-12-27T20:02:54.055500,98.86400604248047,train
652,2025-12-27T20:02:54.076844,98.86931610107422,train
653,2025-12-27T20:02:54.102321,98.79006958007812,train
654,2025-12-27T20:02:54.124844,98.68196105957031,train
655,2025-12-27T20:02:54.152684,98.68329620361328,train
656,2025-12-27T20:02:54.179018,98.74188232421875,train
657,2025-12-27T20:02:54.199214,98.6864013671875,train
658,2025-12-27T20:02:54.220651,98.80474853515625,train
659,2025-12-27T20:02:54.245793,98.72588348388672,train
660,2025-12-27T20:02:54.267268,98.60628509521484,train
661,2025-12-27T20:02:54.291177,98.75428771972656,train
662,2025-12-27T20:02:54.311984,98.68559265136719,train
663,2025-12-27T20:02:54.335171,98.84142303466797,train
664,2025-12-27T20:02:54.356807,98.68156433105469,train
665,2025-12-27T20:02:54.380905,98.81298065185547,train
666,2025-12-27T20:02:54.406754,98.72809600830078,train
667,2025-12-27T20:02:54.427958,98.7003173828125,train
668,2025-12-27T20:02:54.453140,98.65929412841797,train
669,2025-12-27T20:02:54.475066,98.71163940429688,train
670,2025-12-27T20:02:54.500464,98.76615142822266,train
671,2025-12-27T20:02:54.521451,98.58476257324219,train
672,2025-12-27T20:02:54.545834,98.54400634765625,train
673,2025-12-27T20:02:54.566450,98.61729431152344,train
674,2025-12-27T20:02:54.591742,98.78221130371094,train
675,2025-12-27T20:02:54.613455,98.55976867675781,train
676,2025-12-27T20:02:54.637742,98.85319519042969,train
677,2025-12-27T20:02:54.658915,98.60970306396484,train
678,2025-12-27T20:02:54.684596,98.68966674804688,train
679,2025-12-27T20:02:54.704859,98.63865661621094,train
680,2025-12-27T20:02:54.727054,98.52373504638672,train
681,2025-12-27T20:02:54.746574,98.6457290649414,train
682,2025-12-27T20:02:54.768381,98.6053695678711,train
683,2025-12-27T20:02:54.792372,98.4846420288086,train
684,2025-12-27T20:02:54.813761,98.54109954833984,train
685,2025-12-27T20:02:54.837295,98.59117126464844,train
686,2025-12-27T20:02:54.857490,98.5498275756836,train
687,2025-12-27T20:02:54.881695,98.65435791015625,train
688,2025-12-27T20:02:54.904616,98.53009796142578,train
689,2025-12-27T20:02:54.929349,98.60639190673828,train
690,2025-12-27T20:02:54.951402,98.60978698730469,train
691,2025-12-27T20:02:54.975803,98.65892791748047,train
692,2025-12-27T20:02:55.000521,98.5167236328125,train
693,2025-12-27T20:02:55.021263,98.55567932128906,train
694,2025-12-27T20:02:55.043268,98.3821792602539,train
695,2025-12-27T20:02:55.072212,98.52780151367188,train
696,2025-12-27T20:02:55.093038,98.3603286743164,train
697,2025-12-27T20:02:55.114012,98.53662109375,train
698,2025-12-27T20:02:55.135142,98.43206024169922,train
699,2025-12-27T20:02:55.156783,98.59796905517578,train
700,2025-12-27T20:02:55.178109,98.66551971435547,train
701,2025-12-27T20:02:55.202840,98.38873291015625,train
702,2025-12-27T20:02:55.223090,98.42667388916016,train
703,2025-12-27T20:02:55.242741,98.45943450927734,train
704,2025-12-27T20:02:55.264453,98.49493408203125,train
705,2025-12-27T20:02:55.286692,98.47164154052734,train
706,2025-12-27T20:02:55.311381,98.40721130371094,train
707,2025-12-27T20:02:55.332249,98.44771575927734,train
708,2025-12-27T20:02:55.358406,98.32764434814453,train
709,2025-12-27T20:02:55.380905,98.41822052001953,train
710,2025-12-27T20:02:55.405595,98.6467514038086,train
711,2025-12-27T20:02:55.427917,98.41522216796875,train
712,2025-12-27T20:02:55.452002,98.58653259277344,train
713,2025-12-27T20:02:55.474135,98.42703247070312,train
714,2025-12-27T20:02:55.495418,98.263671875,train
715,2025-12-27T20:02:55.517777,98.75050354003906,train
716,2025-12-27T20:02:55.540825,98.47672271728516,train
717,2025-12-27T20:02:55.563958,98.31900024414062,train
718,2025-12-27T20:02:55.589392,98.32284545898438,train
719,2025-12-27T20:02:55.612915,98.32118225097656,train
720,2025-12-27T20:02:55.635840,98.34398651123047,train
721,2025-12-27T20:02:55.660704,98.48241424560547,train
722,2025-12-27T20:02:55.682309,98.25919342041016,train
723,2025-12-27T20:02:55.707846,98.36014556884766,train
724,2025-12-27T20:02:55.731362,98.2913589477539,train
725,2025-12-27T20:02:55.756013,98.22296905517578,train
726,2025-12-27T20:02:55.783665,98.4240951538086,train
727,2025-12-27T20:02:55.808417,98.1697006225586,train
728,2025-12-27T20:02:55.834702,98.21942901611328,train
729,2025-12-27T20:02:55.857089,98.40288543701172,train
730,2025-12-27T20:02:55.879340,98.27279663085938,train
731,2025-12-27T20:02:55.903676,98.24234008789062,train
732,2025-12-27T20:02:55.929094,98.30693817138672,train
733,2025-12-27T20:02:55.951178,98.2286376953125,train
734,2025-12-27T20:02:55.974478,98.25988006591797,train
735,2025-12-27T20:02:55.998933,98.21922302246094,train
736,2025-12-27T20:02:56.019579,98.24427032470703,train
737,2025-12-27T20:02:56.045398,98.33900451660156,train
738,2025-12-27T20:02:56.072302,98.27159118652344,train
739,2025-12-27T20:02:56.097122,98.37838745117188,train
740,2025-12-27T20:02:56.116780,98.24921417236328,train
741,2025-12-27T20:02:56.142621,98.18368530273438,train
742,2025-12-27T20:02:56.165738,98.158935546875,train
743,2025-12-27T20:02:56.186514,98.22052001953125,train
744,2025-12-27T20:02:56.211309,98.29953002929688,train
745,2025-12-27T20:02:56.232064,98.38045501708984,train
746,2025-12-27T20:02:56.258588,98.21224212646484,train
747,2025-12-27T20:02:56.282426,98.19563293457031,train
748,2025-12-27T20:02:56.306453,98.50323486328125,train
749,2025-12-27T20:02:56.328218,98.2652587890625,train
750,2025-12-27T20:02:56.353774,98.24012756347656,train
751,2025-12-27T20:02:56.375743,98.39593505859375,train
752,2025-12-27T20:02:56.403029,98.27568817138672,train
753,2025-12-27T20:02:56.428707,98.24368286132812,train
754,2025-12-27T20:02:56.451102,98.18852996826172,train
755,2025-12-27T20:02:56.475618,98.28248596191406,train
756,2025-12-27T20:02:56.499398,98.0184326171875,train
757,2025-12-27T20:02:56.525883,98.25164794921875,train
758,2025-12-27T20:02:56.548375,98.2049789428711,train
759,2025-12-27T20:02:56.574429,98.19361877441406,train
760,2025-12-27T20:02:56.600040,98.11492156982422,train
761,2025-12-27T20:02:56.623074,98.17015838623047,train
762,2025-12-27T20:02:56.646751,98.35821533203125,train
763,2025-12-27T20:02:56.670860,98.08956909179688,train
764,2025-12-27T20:02:56.693654,98.26306915283203,train
765,2025-12-27T20:02:56.719965,98.2023696899414,train
766,2025-12-27T20:02:56.742931,98.26385498046875,train
767,2025-12-27T20:02:56.768728,98.10997772216797,train
768,2025-12-27T20:02:56.791523,98.16755676269531,train
769,2025-12-27T20:02:56.817054,98.21417999267578,train
770,2025-12-27T20:02:56.839506,98.2313461303711,train
771,2025-12-27T20:02:56.863689,98.04887390136719,train
772,2025-12-27T20:02:56.889569,98.07738494873047,train
773,2025-12-27T20:02:56.913343,98.14590454101562,train
774,2025-12-27T20:02:56.934710,98.0986328125,train
775,2025-12-27T20:02:56.957096,98.27936553955078,train
776,2025-12-27T20:02:56.978974,98.19432830810547,train
777,2025-12-27T20:02:57.001380,97.973388671875,train
778,2025-12-27T20:02:57.026778,98.08143615722656,train
779,2025-12-27T20:02:57.049663,98.0401611328125,train
780,2025-12-27T20:02:57.072791,98.24398803710938,train
781,2025-12-27T20:02:57.095190,97.93555450439453,train
782,2025-12-27T20:02:57.118985,97.96894836425781,train
783,2025-12-27T20:02:57.141111,98.00700378417969,train
784,2025-12-27T20:02:57.167415,98.55743408203125,train
785,2025-12-27T20:02:57.189168,98.36381530761719,train
786,2025-12-27T20:02:57.211793,98.06448364257812,train
787,2025-12-27T20:02:57.233267,98.02558898925781,train
788,2025-12-27T20:02:57.256979,98.07341003417969,train
789,2025-12-27T20:02:57.278430,98.0302505493164,train
790,2025-12-27T20:02:57.301072,97.9168701171875,train
791,2025-12-27T20:02:57.322925,98.26634216308594,train
792,2025-12-27T20:02:57.346423,98.1185073852539,train
793,2025-12-27T20:02:57.372452,98.3442153930664,train
794,2025-12-27T20:02:57.395461,98.05840301513672,train
795,2025-12-27T20:02:57.422571,98.15321350097656,train
796,2025-12-27T20:02:57.445511,98.108154296875,train
797,2025-12-27T20:02:57.470354,98.0262222290039,train
798,2025-12-27T20:02:57.492543,98.06884002685547,train
799,2025-12-27T20:02:57.515941,97.9872055053711,train
800,2025-12-27T20:02:57.536748,98.16798400878906,train
801,2025-12-27T20:02:57.564059,97.99152374267578,train
802,2025-12-27T20:02:57.585710,97.92959594726562,train
803,2025-12-27T20:02:57.608998,98.08467864990234,train
804,2025-12-27T20:02:57.631673,98.12648010253906,train
805,2025-12-27T20:02:57.653934,98.11927032470703,train
806,2025-12-27T20:02:57.678328,97.90950012207031,train
807,2025-12-27T20:02:57.701703,97.98088836669922,train
808,2025-12-27T20:02:57.724746,97.9853286743164,train
809,2025-12-27T20:02:57.751065,97.90885925292969,train
810,2025-12-27T20:02:57.777872,98.19094848632812,train
811,2025-12-27T20:02:57.799259,97.97503662109375,train
812,2025-12-27T20:02:57.819487,97.92635345458984,train
813,2025-12-27T20:02:57.842337,97.892822265625,train
814,2025-12-27T20:02:57.861553,98.05143737792969,train
815,2025-12-27T20:02:57.882030,97.89646911621094,train
816,2025-12-27T20:02:57.904851,97.87248992919922,train
817,2025-12-27T20:02:57.927125,97.96949768066406,train
818,2025-12-27T20:02:57.948831,97.84645080566406,train
819,2025-12-27T20:02:57.970343,97.78359985351562,train
820,2025-12-27T20:02:57.992547,97.93359375,train
821,2025-12-27T20:02:58.015665,98.04020690917969,train
822,2025-12-27T20:02:58.039498,97.8977279663086,train
823,2025-12-27T20:02:58.061770,97.78487396240234,train
824,2025-12-27T20:02:58.086614,97.82390594482422,train
825,2025-12-27T20:02:58.108451,97.83635711669922,train
826,2025-12-27T20:02:58.134779,97.86141204833984,train
827,2025-12-27T20:02:58.158835,98.07610321044922,train
828,2025-12-27T20:02:58.187478,97.83998107910156,train
829,2025-12-27T20:02:58.211962,97.97233581542969,train
830,2025-12-27T20:02:58.237221,97.90502166748047,train
831,2025-12-27T20:02:58.258895,97.92301940917969,train
832,2025-12-27T20:02:58.285304,97.82157135009766,train
833,2025-12-27T20:02:58.309033,97.81440734863281,train
834,2025-12-27T20:02:58.331892,97.98522186279297,train
835,2025-12-27T20:02:58.355683,97.82373046875,train
836,2025-12-27T20:02:58.380150,97.8863525390625,train
837,2025-12-27T20:02:58.407249,97.96004486083984,train
838,2025-12-27T20:02:58.430185,97.92206573486328,train
839,2025-12-27T20:02:58.453384,97.84368896484375,train
840,2025-12-27T20:02:58.476118,98.02326202392578,train
841,2025-12-27T20:02:58.498475,97.8232192993164,train
842,2025-12-27T20:02:58.520977,97.83927154541016,train
843,2025-12-27T20:02:58.543921,97.85377502441406,train
844,2025-12-27T20:02:58.566827,97.89161682128906,train
845,2025-12-27T20:02:58.589497,97.90513610839844,train
846,2025-12-27T20:02:58.612368,97.8513412475586,train
847,2025-12-27T20:02:58.635301,97.85442352294922,train
848,2025-12-27T20:02:58.658807,97.75735473632812,train
849,2025-12-27T20:02:58.683445,97.7917251586914,train
850,2025-12-27T20:02:58.706506,97.76834106445312,train
851,2025-12-27T20:02:58.729878,97.8049087524414,train
852,2025-12-27T20:02:58.754134,97.80799102783203,train
853,2025-12-27T20:02:58.774910,97.90640258789062,train
854,2025-12-27T20:02:58.798017,98.03482818603516,train
855,2025-12-27T20:02:58.820960,97.72484588623047,train
856,2025-12-27T20:02:58.844463,97.76547241210938,train
857,2025-12-27T20:02:58.868268,97.74028778076172,train
858,2025-12-27T20:02:58.890366,98.06366729736328,train
859,2025-12-27T20:02:58.918188,97.76419067382812,train
860,2025-12-27T20:02:58.940970,97.75408172607422,train
861,2025-12-27T20:02:58.964651,97.69774627685547,train
862,2025-12-27T20:02:58.988021,97.7709732055664,train
863,2025-12-27T20:02:59.010508,97.8702392578125,train
864,2025-12-27T20:02:59.030097,97.74398040771484,train
865,2025-12-27T20:02:59.052846,97.78788757324219,train
866,2025-12-27T20:02:59.073735,97.77796936035156,train
867,2025-12-27T20:02:59.097275,97.68041229248047,train
868,2025-12-27T20:02:59.117567,97.8106460571289,train
869,2025-12-27T20:02:59.141146,97.79544830322266,train
870,2025-12-27T20:02:59.164170,97.65520477294922,train
871,2025-12-27T20:02:59.186570,97.59831237792969,train
872,2025-12-27T20:02:59.211860,97.57711029052734,train
873,2025-12-27T20:02:59.233752,97.76651763916016,train
874,2025-12-27T20:02:59.256674,97.82498168945312,train
875,2025-12-27T20:02:59.280019,97.8301010131836,train
876,2025-12-27T20:02:59.308388,97.86997985839844,train
877,2025-12-27T20:02:59.331105,97.7068862915039,train
878,2025-12-27T20:02:59.352687,97.70455169677734,train
879,2025-12-27T20:02:59.373051,97.598388671875,train
880,2025-12-27T20:02:59.397409,97.61107635498047,train
881,2025-12-27T20:02:59.418055,97.634765625,train
882,2025-12-27T20:02:59.440988,97.58985900878906,train
883,2025-12-27T20:02:59.463405,97.64315032958984,train
884,2025-12-27T20:02:59.488305,97.6931381225586,train
885,2025-12-27T20:02:59.510488,97.57915496826172,train
886,2025-12-27T20:02:59.533628,97.81202697753906,train
887,2025-12-27T20:02:59.557354,97.69816589355469,train
888,2025-12-27T20:02:59.581954,97.7717056274414,train
889,2025-12-27T20:02:59.603072,97.75179290771484,train
890,2025-12-27T20:02:59.626121,97.73086547851562,train
891,2025-12-27T20:02:59.647608,97.59754943847656,train
892,2025-12-27T20:02:59.669916,97.67937469482422,train
893,2025-12-27T20:02:59.691841,97.75232696533203,train
894,2025-12-27T20:02:59.712498,97.62892150878906,train
895,2025-12-27T20:02:59.738984,97.54768371582031,train
896,2025-12-27T20:02:59.759398,97.78720092773438,train
897,2025-12-27T20:02:59.787685,97.61064910888672,train
898,2025-12-27T20:02:59.812563,97.65721130371094,train
899,2025-12-27T20:02:59.835713,97.7151870727539,train
900,2025-12-27T20:02:59.861218,97.74353790283203,train
901,2025-12-27T20:02:59.886195,97.69385528564453,train
902,2025-12-27T20:02:59.911594,97.68296813964844,train
903,2025-12-27T20:02:59.931953,97.77523040771484,train
904,2025-12-27T20:02:59.956834,97.64325714111328,train
905,2025-12-27T20:02:59.978006,97.77892303466797,train
906,2025-12-27T20:03:00.004342,97.54344940185547,train
907,2025-12-27T20:03:00.022465,97.57696533203125,train
908,2025-12-27T20:03:00.045119,97.70993041992188,train
909,2025-12-27T20:03:00.069980,97.68868255615234,train
910,2025-12-27T20:03:00.091972,97.6452865600586,train
911,2025-12-27T20:03:00.116511,97.53271484375,train
912,2025-12-27T20:03:00.136888,97.7547378540039,train
913,2025-12-27T20:03:00.160899,97.74628448486328,train
914,2025-12-27T20:03:00.182449,97.50838470458984,train
915,2025-12-27T20:03:00.209654,97.95294189453125,train
916,2025-12-27T20:03:00.232507,97.72723388671875,train
917,2025-12-27T20:03:00.256370,97.4406967163086,train
918,2025-12-27T20:03:00.277757,97.85142517089844,train
919,2025-12-27T20:03:00.301506,97.75090026855469,train
920,2025-12-27T20:03:00.323484,97.49263763427734,train
921,2025-12-27T20:03:00.346941,97.57461547851562,train
922,2025-12-27T20:03:00.371925,97.54083251953125,train
923,2025-12-27T20:03:00.397016,97.55506134033203,train
924,2025-12-27T20:03:00.419621,97.53965759277344,train
925,2025-12-27T20:03:00.443672,97.45812225341797,train
926,2025-12-27T20:03:00.466687,97.56780242919922,train
927,2025-12-27T20:03:00.490604,97.5550765991211,train
928,2025-12-27T20:03:00.509929,97.47826385498047,train
929,2025-12-27T20:03:00.527955,97.60541534423828,train
930,2025-12-27T20:03:00.547036,97.62213134765625,train
931,2025-12-27T20:03:00.565091,97.6713638305664,train
932,2025-12-27T20:03:00.584517,97.6932601928711,train
933,2025-12-27T20:03:00.603603,97.66166687011719,train
934,2025-12-27T20:03:00.621298,97.52898406982422,train
935,2025-12-27T20:03:00.640869,97.39613342285156,train
936,2025-12-27T20:03:00.664607,97.45445251464844,train
937,2025-12-27T20:03:00.685046,97.44829559326172,train
938,2025-12-27T20:03:00.710533,97.66997528076172,train
939,2025-12-27T20:03:00.730648,97.51956939697266,train
940,2025-12-27T20:03:00.755663,97.43160247802734,train
941,2025-12-27T20:03:00.777675,97.52213287353516,train
942,2025-12-27T20:03:00.801792,97.48118591308594,train
943,2025-12-27T20:03:00.823189,97.45238494873047,train
944,2025-12-27T20:03:00.844549,97.46387481689453,train
945,2025-12-27T20:03:00.870937,97.42747497558594,train
